Simulation, 96, Num of Nodes, 12
Block Height, Block Hash, Time Stamp, Received Time Stamp, Extra Bits
1, 0x0001662f3a20a42116fe26ef3a3c2a34da5c141f2ce49033b1efd42919815e4f, 1701191014364, 1701191015291, 1.6427660999
2, 0x00037c44fd50f1db1b7d84f410ed188e68357967189aa95d5ba6852ff3b43321, 1701191019041, 1701191019065, 0.3259894198
3, 0x0002c42e953bd7dc50e2d86b445e17cdd681682ed75e075a4f13743459900533, 1701191019412, 1701191019438, 0.6593488271
4, 0x00016697ef72bc1c65ee4f67f4096e7e255c1f7e912c0c45db40a59d98da1041, 1701191019747, 1701191019760, 1.6411196026
5, 0x00025a3aaf11305c0609df4252e9282623fed121baae67b2a467e36fc8d1a477, 1701191022334, 1701191022359, 0.8931561879
6, 0x00020ed0932a0533ef10e85042da31948733e2d3fd0bb4bf5d474cdb8759d223, 1701191023789, 1701191023808, 1.0861732028
7, 0x00033d0f0d6ece0e1cbe099958ef3f0204eeff0cd4b17639a6e0b82f6298c17b, 1701191025248, 1701191025275, 0.4319945054
8, 0x000064a60259b4e9e2500b634038c9541451f3da269cbb4c382492c8bf8d4957, 1701191025523, 1701191025548, 3.4741436403
9, 0x0003fdb244dc89499203db60a17002a215efd742187351ed4bffad6643884271, 1701191028051, 1701191028071, 0.1305743280
10, 0x0000f95ccfc53019a347eb82e4eed3ca05329a5596be8ad9cbcf29cb3a921f8b, 1701191028208, 1701191028223, 2.1652241438
11, 0x00034b567e3893728e59c7ec99a57606a19efe617e48ad95177f3271c24d420d, 1701191032299, 1701191032331, 0.4073582011
12, 0x00022d344488e0f7988592e53005b1e25d5f93892d7ca3b8fe8bcc6f35f0601d, 1701191033269, 1701191033298, 1.0052628732
13, 0x0001c313226fa1e4b56db4bca50c6a6820cea44a459b6146422a98bda66b8569, 1701191033338, 1701191033360, 1.3101024185
14, 0x000163eeeb9713e7546117c4b96a38a21507614674e6780b96542159374e83af, 1701191034749, 1701191034795, 1.6518620884
15, 0x0003ac70af5f4f4b55c985fc989f953bc346b409543bf397184edfc29682cf66, 1701191035509, 1701191035542, 0.2501327572
16, 0x0000c4cc8482e043a83ff0f41a92ec04676c2b7cf32979997208ece772358f95, 1701191036072, 1701191036103, 2.5067467954
17, 0x0001a8a819dca131f7548bc05a9baa3422d957f7a2ff7a8c9b9453b7a1a8915f, 1701191037742, 1701191037777, 1.3971721059
